purchase_uuid,customer_id,full_name,email_address,purchase_date,product_id,product_category,quantity,price_per_unit,total_price
45dd50f1-dda7-4670-80cf-eaec4f9f8224,CUST_036,Robert Martin,robert.martin381@outlook.com,2024-05-20,PROD_047,Apparel,4,411.24,1644.96
a83b8420-c5c7-4141-bd16-0fc0ecea7f34,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-04-22,PROD_018,Apparel,3,241.29,723.87
918910d3-abb3-4538-a07f-6decf2e558f3,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-01-01,PROD_011,Apparel,5,178.66,893.3
32d3bcff-d567-4c1b-a44b-e1a1a995ea48,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2024-07-16,PROD_023,Groceries,1,184.47,184.47
058ceb42-9e50-48e0-911d-5316dbfb5a9f,CUST_019,Elizabeth Brown,elizabeth.brown191@hotmail.com,2024-11-11,PROD_048,Home Goods,3,403.83,1211.49
a50090ba-2f2d-4bb0-b6a1-89adabd4f6f9,CUST_019,Elizabeth Brown,elizabeth.brown191@hotmail.com,2024-08-17,PROD_022,Apparel,8,167.45,1339.6
d51d749e-0634-4a24-92e8-d675c98ce603,CUST_042,David Martin,david.martin800@yahoo.com,2024-09-20,PROD_017,Apparel,8,108.48,867.84
e9521044-ba23-45ca-9d99-9ceeda46b480,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2023-11-15,PROD_005,Apparel,4,46.92,187.68
3e6a7e05-be7d-4506-b3b9-bd3676b577f4,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2024-09-07,PROD_044,Electronics,2,236.01,472.02
adde7814-6237-4084-bbd9-076932c59f77,CUST_039,David Johnson,david.johnson430@yahoo.com,2024-05-19,PROD_011,Groceries,8,243.66,1949.28
8a9342b9-0218-48d9-9640-bc2851766267,CUST_020,Jennifer Miller,jennifer.miller133@hotmail.com,2023-12-25,PROD_030,Electronics,8,421.25,3370.0
412eb8b6-2996-4cf2-8947-9b90ddd2b33a,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2023-08-23,PROD_015,Groceries,4,114.51,458.04
41080e06-9a3d-4841-8d67-195e1339e933,CUST_040,Patricia Taylor,patricia.taylor99@icloud.com,2023-11-01,PROD_027,Apparel,3,193.59,580.77
b566e207-2335-47c7-afb5-5da7b3916625,CUST_030,Joseph Jones,joseph.jones989@aol.com,2025-06-13,PROD_035,Home Goods,2,405.16,810.32
7ab12d1b-0f57-427b-9aa3-105568cde138,CUST_022,Elizabeth Hernandez,elizabeth.hernandez437@aol.com,2025-06-02,PROD_033,Books,9,412.69,3714.21
c528ef4b-23ba-45b3-ad74-1edf1c0217ff,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2023-09-06,PROD_020,Books,1,195.38,195.38
cf546260-e195-429f-a68b-b03924591c8b,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2025-03-27,PROD_016,Apparel,7,232.27,1625.89
8af924eb-ad63-4ae9-b880-00bbbe66ecf1,CUST_026,Susan Taylor,susan.taylor233@gmail.com,2023-12-21,PROD_034,Electronics,5,155.13,775.65
ec12fdc2-0b62-48ef-9ffc-3dc662176d77,CUST_001,Thomas Williams,thomas.williams160@hotmail.com,2024-05-01,PROD_002,Home Goods,8,466.61,3732.88
7f0729a4-0c6b-4eab-99ee-5f6b6496c064,CUST_025,Michael Johnson,michael.johnson224@icloud.com,2024-06-26,PROD_035,Groceries,4,63.73,254.92
58dfb004-2490-4a4e-8628-e631e587779e,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2024-10-16,PROD_040,Apparel,7,467.21,3270.47
e6ef40e4-306e-4150-a6cb-f837702c633f,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2024-04-07,PROD_028,Home Goods,5,343.51,1717.55
6084af3b-ce5b-4edf-82e4-aa58698fb579,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2024-10-30,PROD_047,Home Goods,5,268.13,1340.65
d4b1820b-5ec4-470f-a249-afc371e2b160,CUST_034,James Moore,james.moore306@aol.com,2025-05-07,PROD_039,Groceries,9,21.17,190.53
a14d83ec-3834-465b-b748-6ebb410961b0,CUST_038,Joseph Anderson,joseph.anderson928@hotmail.com,2024-11-23,PROD_006,Home Goods,9,240.42,2163.78
99babac2-e46b-43f2-851b-f6aebad0e49d,CUST_030,Joseph Jones,joseph.jones989@aol.com,2023-12-04,PROD_009,Electronics,9,206.84,1861.56
3aa7b39c-c75a-46bc-80b4-03cd641a54bc,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2025-08-14,PROD_020,Electronics,6,84.8,508.8
21ace16c-8e9a-4ff1-b56f-456c75ee67bf,CUST_019,Elizabeth Brown,elizabeth.brown191@hotmail.com,2025-05-24,PROD_001,Electronics,6,329.92,1979.52
9cffb505-58cf-4677-bce1-79068a31c89e,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2024-09-23,PROD_008,Home Goods,5,485.72,2428.6
de209572-36f3-45ab-b6a4-6f0f54fbb108,CUST_044,David Williams,david.williams849@aol.com,2024-05-24,PROD_023,Electronics,9,283.28,2549.52
b8c43bc3-c73b-4f94-a522-c4c291fcb7f7,CUST_012,John Gonzalez,john.gonzalez593@yahoo.com,2024-05-20,PROD_003,Groceries,8,358.8,2870.4
c29d154d-4d22-4b93-aff5-33a514636173,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2023-11-27,PROD_004,Home Goods,7,38.88,272.16
103fe040-699c-4f98-aef9-8a47e6397ece,CUST_001,Thomas Williams,thomas.williams160@hotmail.com,2025-01-08,PROD_025,Books,7,211.75,1482.25
6e9fc114-7bef-4741-98a0-adbf931fc66e,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2025-03-16,PROD_047,Home Goods,6,62.6,375.6
b90c7785-a447-4767-848e-8c599f6e7d18,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2023-10-22,PROD_038,Groceries,5,308.33,1541.65
91ac1b94-2fcd-4ccc-a0ee-d1852d3898bc,CUST_045,Barbara Anderson,barbara.anderson976@icloud.com,2025-08-05,PROD_015,Books,4,469.55,1878.2
dcdd68e0-e9b8-49e2-ab66-fb7fd7a25b63,CUST_028,Robert Thomas,robert.thomas326@hotmail.com,2025-04-06,PROD_021,Home Goods,3,332.58,997.74
f983a9b5-0a64-4f85-aa29-14c902012c69,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2024-10-17,PROD_035,Electronics,3,43.02,129.06
9dbeaee0-e2d0-4f9b-958e-bcc35294a6f2,CUST_004,John Johnson,john.johnson267@gmail.com,2024-10-28,PROD_046,Apparel,6,180.56,1083.36
e4f9d94f-c050-424b-a49b-28ff378cf9dc,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2024-10-21,PROD_014,Apparel,4,277.58,1110.32
04c9c96b-6328-45b3-83ed-00cc4a3a3047,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2025-07-05,PROD_036,Electronics,6,204.59,1227.54
22f757d7-7abf-42d4-b3ae-b7e4d3d1d5ee,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2024-09-08,PROD_012,Apparel,3,417.65,1252.95
c9d13676-f784-4146-84a2-00389cd356aa,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2024-09-25,PROD_017,Apparel,4,408.26,1633.04
a32bfd53-ab6c-44fc-8262-4e76596d7903,CUST_036,Robert Martin,robert.martin381@outlook.com,2024-04-06,PROD_039,Electronics,9,307.86,2770.74
b7b1e454-8ea7-4bb7-a429-768ae4c0614d,CUST_024,Susan Gonzalez,susan.gonzalez989@outlook.com,2024-08-18,PROD_009,Electronics,5,189.86,949.3
e60ad717-fe1d-4f87-a2ff-167c11ef77b1,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2024-06-16,PROD_035,Home Goods,7,131.39,919.73
0cb870b9-8554-413a-bb26-90ae0e632529,CUST_031,Patricia Martin,patricia.martin864@outlook.com,2025-07-27,PROD_013,Home Goods,2,57.41,114.82
1981d804-66ee-4993-8fa0-66a52e51313e,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2024-07-06,PROD_015,Electronics,5,180.67,903.35
715656d2-3267-4e84-9faf-df59a4437f0f,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2023-12-07,PROD_018,Groceries,9,209.52,1885.68
c16d3ea1-0ef1-45bf-b102-cb276982f367,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2024-09-15,PROD_033,Apparel,3,339.53,1018.59
7ed63f90-c6aa-4305-b60f-c78b0b4c03e9,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2025-04-22,PROD_006,Home Goods,9,330.79,2977.11
b62fb629-31a2-4ceb-964f-e167fc2c7ed9,CUST_045,Barbara Anderson,barbara.anderson976@icloud.com,2025-04-15,PROD_027,Apparel,6,39.7,238.2
c5d92e47-d6bb-46a9-8456-e1080c0237d9,CUST_024,Susan Gonzalez,susan.gonzalez989@outlook.com,2024-07-14,PROD_023,Books,4,200.65,802.6
2c707aab-8664-438c-ae93-458b20f4154b,CUST_032,Karen Brown,karen.brown731@gmail.com,2023-09-02,PROD_027,Electronics,7,94.98,664.86
129b1304-83a8-416a-a0cc-ed7107a121c1,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2025-06-27,PROD_034,Groceries,8,82.62,660.96
dcd19399-c214-4289-a823-f4b6d5dccde3,CUST_009,Joseph Garcia,joseph.garcia328@hotmail.com,2024-09-27,PROD_046,Books,6,414.51,2487.06
407911ee-93c2-4e4a-899f-4592343813fa,CUST_025,Michael Johnson,michael.johnson224@icloud.com,2025-03-29,PROD_038,Books,5,25.75,128.75
0654455f-bac0-451d-8437-ded015ef927d,CUST_018,David Gonzalez,david.gonzalez345@icloud.com,2024-05-04,PROD_014,Books,6,212.5,1275.0
7d1db9ab-78fd-496d-8903-9e4144764b0a,CUST_030,Joseph Jones,joseph.jones989@aol.com,2024-09-17,PROD_036,Electronics,5,88.26,441.3
adf21f5d-da07-4d31-a559-f27e52989363,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-08-09,PROD_008,Home Goods,8,440.27,3522.16
6b222b04-f974-47d3-8448-17bc00b9f630,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2024-01-31,PROD_035,Electronics,1,280.74,280.74
4c59e08e-cbfd-421a-97d0-7773fcafc7c8,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2024-04-10,PROD_019,Home Goods,7,119.53,836.71
cd67cc0f-b4e9-4657-932c-c29c292b6b93,CUST_036,Robert Martin,robert.martin381@outlook.com,2024-02-25,PROD_030,Books,2,253.7,507.4
1bd955ab-e8e1-4d94-91de-baaf11b9b7dd,CUST_028,Robert Thomas,robert.thomas326@hotmail.com,2023-10-18,PROD_014,Books,9,367.09,3303.81
fa2f050b-43f8-4056-a644-70cb4b557e37,CUST_016,Jennifer Jackson,jennifer.jackson336@outlook.com,2025-03-14,PROD_020,Groceries,1,479.27,479.27
4e3c496f-7c72-463e-ab94-fb596d992c73,CUST_042,David Martin,david.martin800@yahoo.com,2024-10-30,PROD_049,Home Goods,6,114.12,684.72
ad44a530-86d8-4b36-b86e-fdcd9834b690,CUST_035,Joseph Lopez,joseph.lopez676@hotmail.com,2023-11-08,PROD_025,Books,9,443.66,3992.94
caddb0f0-5ac6-4e6e-844f-ffab681e78c0,CUST_008,David Johnson,david.johnson984@outlook.com,2025-03-26,PROD_040,Apparel,1,467.48,467.48
0ce156d3-b6a9-4e7b-a110-cd671104b833,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2025-05-03,PROD_024,Groceries,4,458.63,1834.52
b65f3f0d-5bf3-4366-a0a9-097b553e80b2,CUST_042,David Martin,david.martin800@yahoo.com,2024-06-23,PROD_014,Electronics,4,319.53,1278.12
84e1c3bd-f545-43af-ae75-d39c60c4a7b3,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2023-10-17,PROD_026,Groceries,9,316.76,2850.84
688a1e53-6685-40db-9b0e-feaf33ee6f1b,CUST_037,Michael Hernandez,michael.hernandez33@aol.com,2023-10-29,PROD_038,Apparel,5,204.59,1022.95
32c75aad-86f3-4397-81fb-66f5fdb0209e,CUST_032,Karen Brown,karen.brown731@gmail.com,2025-08-15,PROD_023,Home Goods,5,377.44,1887.2
fb1dc18c-dec8-4cfc-af22-3d55d466b1f7,CUST_022,Elizabeth Hernandez,elizabeth.hernandez437@aol.com,2024-01-06,PROD_022,Electronics,6,267.99,1607.94
5861a432-7131-4455-9bce-2cd205549409,CUST_047,John Williams,john.williams507@gmail.com,2023-11-12,PROD_048,Electronics,1,340.33,340.33
081914da-7c8c-42b7-bb87-c6a5f1813031,CUST_044,David Williams,david.williams849@aol.com,2025-05-19,PROD_019,Home Goods,1,217.09,217.09
1c048220-4006-4a06-b299-2820af76f3d4,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2024-09-06,PROD_046,Groceries,9,367.09,3303.81
b101f5a4-0fe2-4512-bc2a-2870483adbea,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2024-09-01,PROD_003,Books,3,413.11,1239.33
c30adb15-527e-4a9c-a577-779dd4833c34,CUST_020,Jennifer Miller,jennifer.miller133@hotmail.com,2024-05-15,PROD_042,Groceries,4,77.49,309.96
e0c191f1-6a87-4a84-8142-85feafb9bf83,CUST_042,David Martin,david.martin800@yahoo.com,2024-11-27,PROD_019,Apparel,1,417.3,417.3
6d3129f3-982b-4053-9ee9-4d2de5e677fe,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2024-08-31,PROD_009,Books,9,272.45,2452.05
21419877-6166-4a62-ac2e-3aad5e04ed4e,CUST_008,David Johnson,david.johnson984@outlook.com,2025-05-01,PROD_028,Groceries,8,423.11,3384.88
92520b3a-f34c-4dfc-8097-15ffab7babe2,CUST_031,Patricia Martin,patricia.martin864@outlook.com,2024-01-09,PROD_020,Home Goods,2,218.49,436.98
ee7ffe5f-e540-46e1-adff-1217e5bef102,CUST_020,Jennifer Miller,jennifer.miller133@hotmail.com,2025-07-09,PROD_045,Apparel,8,192.63,1541.04
cd07d7a7-6fd6-4ae4-954b-e0627670bf1b,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2025-03-11,PROD_007,Apparel,7,457.96,3205.72
f7221b98-a122-4f25-a8fb-327bb1898cbb,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2024-01-12,PROD_014,Apparel,6,129.33,775.98
e92ab257-ecec-4d01-a8af-912b9a2c753d,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2024-10-09,PROD_009,Books,1,422.89,422.89
0a5f13e6-4ac1-463b-82a6-c134e69d224f,CUST_025,Michael Johnson,michael.johnson224@icloud.com,2024-12-19,PROD_019,Electronics,7,244.59,1712.13
6e13ac9d-1e6a-4442-a967-7398014b9567,CUST_022,Elizabeth Hernandez,elizabeth.hernandez437@aol.com,2024-05-29,PROD_047,Books,7,259.48,1816.36
b5b13e38-71ac-4464-a7bb-b7affc7fb4c0,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2024-10-23,PROD_014,Groceries,9,157.69,1419.21
efc71faa-4955-4e92-ae63-caec4f9fae33,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2025-07-12,PROD_038,Electronics,1,288.66,288.66
5ac5c151-7dc4-45d1-9df4-55d4266048df,CUST_044,David Williams,david.williams849@aol.com,2025-05-25,PROD_036,Groceries,2,165.98,331.96
948ea1af-d7df-4ce3-9c2c-e38391c3c70d,CUST_042,David Martin,david.martin800@yahoo.com,2024-05-22,PROD_040,Electronics,9,24.44,219.96
ee5560f7-124e-4633-a575-3ae65512e739,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2024-07-28,PROD_017,Books,9,139.64,1256.76
552ce4a2-a60d-4bf3-b821-580ddbd8f81a,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2025-02-26,PROD_030,Apparel,6,8.16,48.96
d2b2acff-ed26-473d-af99-67346358b1a5,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2024-08-06,PROD_009,Home Goods,6,489.29,2935.74
0b456545-5add-4c4b-9e33-11cb733dfb4a,CUST_040,Patricia Taylor,patricia.taylor99@icloud.com,2023-10-02,PROD_033,Apparel,4,483.04,1932.16
be198e32-e8e8-4116-9848-a74864ed97c5,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2024-08-20,PROD_025,Books,4,200.6,802.4
24bee69a-e2ed-42db-8055-08b3993b07c0,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2024-02-05,PROD_014,Electronics,5,365.54,1827.7
b99ca0ec-f734-48b8-9b8d-3e687712d19a,CUST_013,Linda Gonzalez,linda.gonzalez224@aol.com,2025-03-29,PROD_011,Apparel,3,176.17,528.51
171c701d-ce54-4976-b9c9-7d694c5654b5,CUST_024,Susan Gonzalez,susan.gonzalez989@outlook.com,2025-04-21,PROD_035,Books,1,337.19,337.19
ae94b07a-44b0-483b-a2b2-83005f8e639f,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2024-11-13,PROD_041,Groceries,1,403.69,403.69
685f8d11-51c7-409c-8a99-c9d3b90456d1,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2023-08-22,PROD_014,Home Goods,7,473.64,3315.48
0244eb58-f346-4082-bf7a-99849e458bb8,CUST_032,Karen Brown,karen.brown731@gmail.com,2025-01-09,PROD_030,Apparel,1,203.11,203.11
5a75257f-87b7-4e2f-abbd-03ee180e2128,CUST_012,John Gonzalez,john.gonzalez593@yahoo.com,2025-07-22,PROD_041,Electronics,1,392.73,392.73
7dc6dd15-6283-4d50-ab53-7043f706040c,CUST_035,Joseph Lopez,joseph.lopez676@hotmail.com,2024-03-14,PROD_004,Groceries,3,136.63,409.89
3db2ec09-ebe0-4171-893c-6680d2979219,CUST_032,Karen Brown,karen.brown731@gmail.com,2025-08-07,PROD_004,Books,4,495.21,1980.84
2e567a3b-1d95-4503-8731-d0204ada83f2,CUST_019,Elizabeth Brown,elizabeth.brown191@hotmail.com,2024-08-04,PROD_028,Home Goods,4,17.76,71.04
39eede3d-c810-43f3-b7cb-e184119f3c5b,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2023-11-23,PROD_008,Electronics,2,303.75,607.5
7b28b39a-3043-4ab4-b1ab-1127a69ee8db,CUST_035,Joseph Lopez,joseph.lopez676@hotmail.com,2023-11-19,PROD_002,Books,1,331.46,331.46
7f8f97ec-348e-4263-b126-e81ea16a14f7,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2023-10-05,PROD_041,Books,3,345.58,1036.74
f8f745da-7a5b-4a69-995a-b0d8764d48f2,CUST_040,Patricia Taylor,patricia.taylor99@icloud.com,2024-01-11,PROD_046,Apparel,4,64.59,258.36
2b49b2c1-c882-4d87-8b9c-07f4cdda1abe,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2025-03-18,PROD_022,Apparel,3,469.57,1408.71
c5a23122-d1d4-4e1c-a60b-469e325971c7,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2023-08-28,PROD_041,Electronics,8,94.69,757.52
8f56b7f3-56d1-4e29-b37a-2e47190a045a,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2025-06-29,PROD_016,Books,1,313.26,313.26
b7a70143-07cb-4b54-af18-e572e391f3ff,CUST_030,Joseph Jones,joseph.jones989@aol.com,2025-03-16,PROD_029,Apparel,2,115.22,230.44
7ac2f281-63fe-4fe9-93d2-7b971d9d3219,CUST_045,Barbara Anderson,barbara.anderson976@icloud.com,2024-10-28,PROD_049,Home Goods,7,157.07,1099.49
3ff713d5-672c-4c3b-bb3e-1dcdbe3c11ef,CUST_021,Richard Jackson,richard.jackson31@yahoo.com,2024-01-15,PROD_048,Home Goods,4,275.5,1102.0
388f3d66-e07b-4a8a-97b7-f3282604aa37,CUST_007,Joseph Davis,joseph.davis537@icloud.com,2025-06-28,PROD_030,Books,8,211.51,1692.08
1acf2ecd-312b-4572-b9fb-81c552b388d7,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2023-10-23,PROD_012,Apparel,3,84.31,252.93
2989428b-d1b2-4e71-b20d-84bf9adddcf1,CUST_039,David Johnson,david.johnson430@yahoo.com,2024-03-04,PROD_035,Electronics,6,89.61,537.66
4503d78b-99a5-4512-80a8-f220618387e6,CUST_032,Karen Brown,karen.brown731@gmail.com,2023-12-14,PROD_011,Electronics,9,211.98,1907.82
18bcb591-baa3-428a-b417-d4a31724c80e,CUST_036,Robert Martin,robert.martin381@outlook.com,2025-06-18,PROD_046,Electronics,1,379.86,379.86
194fc755-68a6-4239-8365-eeb09f8b562f,CUST_011,Jennifer Jones,jennifer.jones316@icloud.com,2025-03-03,PROD_050,Home Goods,1,449.49,449.49
b299136c-843f-473c-b40f-f25507a165a5,CUST_007,Joseph Davis,joseph.davis537@icloud.com,2025-01-27,PROD_021,Apparel,8,46.64,373.12
d4f8482a-88b6-48ee-92b5-1b024253b3a7,CUST_001,Thomas Williams,thomas.williams160@hotmail.com,2025-03-24,PROD_021,Apparel,3,199.59,598.77
2bf46120-fe13-4cf2-ae57-8be98398e34c,CUST_018,David Gonzalez,david.gonzalez345@icloud.com,2023-10-11,PROD_005,Home Goods,5,54.62,273.1
2da30e7c-8715-4413-9bf7-c1781390373b,CUST_031,Patricia Martin,patricia.martin864@outlook.com,2024-06-04,PROD_048,Electronics,1,13.21,13.21
f7f2ba8e-ee80-4f70-a6ba-d27d6724e04d,CUST_021,Richard Jackson,richard.jackson31@yahoo.com,2024-12-18,PROD_020,Electronics,5,332.55,1662.75
7f8815cc-6439-4bb2-9b0b-53b33f9768bc,CUST_023,Michael Moore,michael.moore356@yahoo.com,2024-01-14,PROD_037,Books,6,303.21,1819.26
657efbb2-30a2-4855-9761-cc259c103cd6,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2023-09-30,PROD_003,Groceries,8,85.69,685.52
2c3ee8c5-ba5a-49ec-a1f7-6845a5aed398,CUST_018,David Gonzalez,david.gonzalez345@icloud.com,2024-02-03,PROD_044,Apparel,3,120.74,362.22
c7840d49-64fa-4c1a-9f83-b05fb51655f7,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2024-04-21,PROD_033,Apparel,3,16.74,50.22
c35db079-d098-4605-b3ac-9bb179edf30a,CUST_041,William Miller,william.miller271@icloud.com,2025-05-01,PROD_009,Apparel,9,418.3,3764.7
a3438348-81d1-4d3d-9b2a-a2c9e9509000,CUST_021,Richard Jackson,richard.jackson31@yahoo.com,2025-01-03,PROD_009,Groceries,4,487.47,1949.88
71a6693d-e8ef-441d-a928-01d8a97c9162,CUST_032,Karen Brown,karen.brown731@gmail.com,2023-10-14,PROD_004,Books,4,72.05,288.2
b1545cc5-796f-4be3-9242-d4af74d1a20f,CUST_044,David Williams,david.williams849@aol.com,2023-11-25,PROD_035,Groceries,7,119.58,837.06
c77b0312-fd66-4a18-ac24-3a958251699f,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2023-10-26,PROD_017,Electronics,2,434.86,869.72
61960e0f-3cc0-42ca-8b72-dfdb2d7c1115,CUST_007,Joseph Davis,joseph.davis537@icloud.com,2023-10-25,PROD_034,Electronics,8,463.6,3708.8
671a65b5-f1cb-4202-97c7-06e04ae267e3,CUST_047,John Williams,john.williams507@gmail.com,2024-06-11,PROD_024,Apparel,6,212.72,1276.32
958d1a1b-195a-45c1-9e7d-94691f421f98,CUST_026,Susan Taylor,susan.taylor233@gmail.com,2023-11-01,PROD_032,Home Goods,3,30.06,90.18
be1913a8-3c76-4225-a6c8-fa4b1b17fa89,CUST_013,Linda Gonzalez,linda.gonzalez224@aol.com,2024-06-24,PROD_001,Apparel,9,24.5,220.5
8c419e64-1aef-4171-8d55-79b0e248d176,CUST_024,Susan Gonzalez,susan.gonzalez989@outlook.com,2024-05-19,PROD_008,Home Goods,5,289.11,1445.55
0abcebc4-0ee7-416b-b522-c5217e0d94e8,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2025-03-10,PROD_045,Groceries,8,199.48,1595.84
8e011bfc-50ca-4fb4-8369-cdda6cf38804,CUST_026,Susan Taylor,susan.taylor233@gmail.com,2024-03-12,PROD_023,Electronics,7,19.18,134.26
45bd4504-d89e-409d-ab6d-a8aa101dbd22,CUST_017,James Thomas,james.thomas681@icloud.com,2023-11-06,PROD_047,Home Goods,8,293.71,2349.68
66197370-b871-4979-b514-e54c0269550e,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2024-01-05,PROD_040,Groceries,7,10.59,74.13
d7082284-a693-49ba-a32c-1578881707e0,CUST_013,Linda Gonzalez,linda.gonzalez224@aol.com,2025-06-01,PROD_012,Electronics,3,394.75,1184.25
c60c4550-9d48-4294-a3f2-8f240741dc0c,CUST_004,John Johnson,john.johnson267@gmail.com,2024-03-26,PROD_012,Home Goods,2,156.68,313.36
c17de90e-bce4-4ba7-a7a3-fd10eab627b8,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2024-06-02,PROD_046,Apparel,7,24.93,174.51
7f506b1e-2cff-4eea-9918-1355b9205aac,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2024-12-06,PROD_047,Apparel,3,296.23,888.69
8426a125-43bb-4f9b-b6d0-a5a91f587fd8,CUST_008,David Johnson,david.johnson984@outlook.com,2024-10-01,PROD_015,Apparel,3,201.85,605.55
f1670f50-1f84-4ba4-b89a-ec008aa7801e,CUST_007,Joseph Davis,joseph.davis537@icloud.com,2024-11-27,PROD_041,Groceries,2,487.03,974.06
ca157e99-af64-4b1c-82f7-0cf6858becea,CUST_034,James Moore,james.moore306@aol.com,2023-12-29,PROD_019,Apparel,4,274.38,1097.52
f55cf1b9-8846-4435-b4e2-747013be4fa0,CUST_009,Joseph Garcia,joseph.garcia328@hotmail.com,2023-10-29,PROD_026,Books,8,141.24,1129.92
f7b4a4e6-e20c-4c9a-96ca-9950ed37f6f7,CUST_018,David Gonzalez,david.gonzalez345@icloud.com,2024-02-10,PROD_029,Electronics,1,356.17,356.17
b4289221-8b35-4af6-a9b0-e418289217d9,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2024-08-08,PROD_022,Groceries,1,139.39,139.39
dae8a04f-51c3-4268-8ff1-d62236ef0476,CUST_025,Michael Johnson,michael.johnson224@icloud.com,2023-11-19,PROD_040,Apparel,5,452.6,2263.0
65a08ba2-95f3-4560-a9f2-864fd55550b2,CUST_035,Joseph Lopez,joseph.lopez676@hotmail.com,2025-03-03,PROD_021,Electronics,5,190.49,952.45
b15573c0-633d-431d-91d2-0d096a8dd66a,CUST_008,David Johnson,david.johnson984@outlook.com,2024-05-15,PROD_038,Home Goods,1,277.18,277.18
3ade409f-1a66-41c5-a000-4d51447217ab,CUST_009,Joseph Garcia,joseph.garcia328@hotmail.com,2024-11-10,PROD_020,Apparel,6,30.03,180.18
11a6d819-baec-4f7b-865b-1d863830f849,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2023-09-17,PROD_029,Electronics,1,215.93,215.93
b19f7d76-a722-4762-a863-61a6e6c12ad2,CUST_008,David Johnson,david.johnson984@outlook.com,2024-10-19,PROD_004,Books,5,417.02,2085.1
b2cf755c-0799-4ccc-be7f-00de8391ae99,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2024-03-04,PROD_007,Home Goods,9,403.8,3634.2
d05a2480-d9a0-456e-8257-6e2e1304a2c4,CUST_009,Joseph Garcia,joseph.garcia328@hotmail.com,2024-01-15,PROD_028,Books,5,116.04,580.2
